author_name,quote_text,quote_furigana,category_name
ジャンヌ・ダルク,神様がお言いつけになられたのだから、その通りにしなければならない。,かみさまがおいいつけになられたのだから、そのとおりにしなければならない。,信仰
ジャンヌ・ダルク,あなたが何者であるかを放棄し、信念を持たずに生きることは、死ぬことよりも悲しい。,あなたがなにものであるかをほうきし、しんねんをもたずにいきることは、しぬことよりもかなしい。,信仰
ジャンヌ・ダルク,全ての人は、自分が信じることのために人生を捧げる。,すべてのひとは、じぶんがしんじることのためにじんせいをささげる。,信仰
ジャンヌ・ダルク,わが主の書物には、あなたがたより たくさんのことが書かれているのです。,わがしゅのしょもつには、あなたがたより たくさんのことがかかれているのです。,教え
ジャンヌ・ダルク,子どもたちが言っていたこと、それは真実を言う人々が時折捕まり絞首刑になってしまうと。,こどもたちがいっていたこと、それはしんじつをいうひとびとがじおりつかまりこうしゅけいになってしまうと。,教え
ジャンヌ・ダルク,私は神の声を聞いた。,わたしはかみのこえをきいた。,信仰
ジャンヌ・ダルク,祖国を愛し、守ることは神から与えられた使命である。,そこくをあいし、まもることはかみからあたえられたしめいである。,信仰
ジャンヌ・ダルク,真の勇気は、正しいことのために立ち上がることだ。,しんのゆうきは、ただしいことのためにたちあがることだ。,勝利
ジャンヌ・ダルク,農民の娘でも、神の意志があれば王を動かすことができる。,のうみんのむすめでも、かみのいしがあればおうをうごかすことができる。,信仰
ジャンヌ・ダルク,人は信念を貫くために生きるのです。,ひとはしんねんをつらぬくためにいきるのです。,信仰
ジャンヌ・ダルク,明日早朝に起き、今日より早く起きて、最善を尽くしなさい。,あしたそうちょうにおき、きょうよりはやくおきて、さいぜんをつくしなさい。,努力
ジャンヌ・ダルク,私が言ったことやしたことは、すべて神の御手の中にあります。,わたしがいったことややったことは、すべてかみのみてのなかにあります。,信仰
ジャンヌ・ダルク,神の教えに従い、正義のために戦うことは聖なる使命だ。,かみのおしえにしたがい、せいぎのためにたたかうことはせいなるしめいだ。,信仰
ジャンヌ・ダルク,真実を語ることは、時として命をかけることになる。,しんじつをかたることは、じとしていのちをかけることになる。,教え
ドストエフスキー,人間が不幸なのは、自分が幸福であることを知らないからだ。,にんげんがふこうなのは、じぶんがこうふくであることをしらないからだ。,幸福
ドストエフスキー,真実を語る者は機知のない人間だけである。,しんじつをかたるものはきちのないにんげんだけである。,哲学
ドストエフスキー,地獄とは何か、それはもはや愛せないという苦しみだ。,じごくとはなにか、それはもはやあいせないというくるしみだ。,愛
ドストエフスキー,人間には、幸福のほかに、それとまったく同じだけの不幸がつねに必要である。,にんげんには、こうふくのほかに、それとまったくおなじだけのふこうがつねにひつようである。,哲学
